Country Code,Year,Variable,Value
TWN,1999.0,v2xcl_prpty,0.913
TWN,2000.0,v2xcl_prpty,0.913
TWN,2001.0,v2xcl_prpty,0.913
TWN,2002.0,v2xcl_prpty,0.913
TWN,2003.0,v2xcl_prpty,0.913
TWN,2004.0,v2xcl_prpty,0.913
TWN,2005.0,v2xcl_prpty,0.913
TWN,2006.0,v2xcl_prpty,0.913
TWN,2007.0,v2xcl_prpty,0.913
TWN,2008.0,v2xcl_prpty,0.913
TWN,2009.0,v2xcl_prpty,0.913
TWN,2010.0,v2xcl_prpty,0.913
TWN,2011.0,v2xcl_prpty,0.913
TWN,2012.0,v2xcl_prpty,0.913
TWN,2013.0,v2xcl_prpty,0.935
TWN,2014.0,v2xcl_prpty,0.935
TWN,2015.0,v2xcl_prpty,0.935
TWN,2016.0,v2xcl_prpty,0.935
TWN,2017.0,v2xcl_prpty,0.935
TWN,2018.0,v2xcl_prpty,0.935
TWN,2019.0,v2xcl_prpty,0.935
TWN,2020.0,v2xcl_prpty,0.888
TWN,2021.0,v2xcl_prpty,0.888
TWN,2022.0,v2xcl_prpty,0.888
TWN,2023.0,v2xcl_prpty,0.888
TWN,2024.0,v2xcl_prpty,0.888
THA,1995.0,v2xcl_prpty,0.731
THA,1996.0,v2xcl_prpty,0.731
THA,1997.0,v2xcl_prpty,0.731
THA,1998.0,v2xcl_prpty,0.731
THA,1999.0,v2xcl_prpty,0.775
THA,2000.0,v2xcl_prpty,0.775
THA,2001.0,v2xcl_prpty,0.775
THA,2002.0,v2xcl_prpty,0.775
THA,2003.0,v2xcl_prpty,0.775
THA,2004.0,v2xcl_prpty,0.775
THA,2005.0,v2xcl_prpty,0.775
THA,2006.0,v2xcl_prpty,0.775
THA,2007.0,v2xcl_prpty,0.775
THA,2008.0,v2xcl_prpty,0.775
THA,2009.0,v2xcl_prpty,0.775
THA,2010.0,v2xcl_prpty,0.775
THA,2011.0,v2xcl_prpty,0.775
THA,2012.0,v2xcl_prpty,0.775
THA,2013.0,v2xcl_prpty,0.774
THA,2014.0,v2xcl_prpty,0.774
THA,2015.0,v2xcl_prpty,0.774
THA,2016.0,v2xcl_prpty,0.657
THA,2017.0,v2xcl_prpty,0.666
THA,2018.0,v2xcl_prpty,0.666
THA,2019.0,v2xcl_prpty,0.666
THA,2020.0,v2xcl_prpty,0.675
THA,2021.0,v2xcl_prpty,0.675
THA,2022.0,v2xcl_prpty,0.675
THA,2023.0,v2xcl_prpty,0.675
THA,2024.0,v2xcl_prpty,0.675
UGA,1995.0,v2xcl_prpty,0.704
UGA,1996.0,v2xcl_prpty,0.704
UGA,1997.0,v2xcl_prpty,0.704
UGA,1998.0,v2xcl_prpty,0.704
UGA,1999.0,v2xcl_prpty,0.704
UGA,2000.0,v2xcl_prpty,0.704
UGA,2001.0,v2xcl_prpty,0.704
UGA,2002.0,v2xcl_prpty,0.704
UGA,2003.0,v2xcl_prpty,0.704
UGA,2004.0,v2xcl_prpty,0.704
UGA,2005.0,v2xcl_prpty,0.704
UGA,2006.0,v2xcl_prpty,0.696
UGA,2007.0,v2xcl_prpty,0.696
UGA,2008.0,v2xcl_prpty,0.696
UGA,2009.0,v2xcl_prpty,0.649
UGA,2010.0,v2xcl_prpty,0.649
UGA,2011.0,v2xcl_prpty,0.649
UGA,2012.0,v2xcl_prpty,0.669
UGA,2013.0,v2xcl_prpty,0.669
UGA,2014.0,v2xcl_prpty,0.669
UGA,2015.0,v2xcl_prpty,0.669
UGA,2016.0,v2xcl_prpty,0.629
UGA,2017.0,v2xcl_prpty,0.555
UGA,2018.0,v2xcl_prpty,0.566
UGA,2019.0,v2xcl_prpty,0.569
UGA,2020.0,v2xcl_prpty,0.656
UGA,2021.0,v2xcl_prpty,0.628
UGA,2022.0,v2xcl_prpty,0.604
UGA,2023.0,v2xcl_prpty,0.544
UGA,2024.0,v2xcl_prpty,0.607
VEN,1995.0,v2xcl_prpty,0.909
VEN,1996.0,v2xcl_prpty,0.909
VEN,1997.0,v2xcl_prpty,0.909
VEN,1998.0,v2xcl_prpty,0.819
VEN,1999.0,v2xcl_prpty,0.8
VEN,2000.0,v2xcl_prpty,0.734
VEN,2001.0,v2xcl_prpty,0.734
VEN,2002.0,v2xcl_prpty,0.734
VEN,2003.0,v2xcl_prpty,0.734
VEN,2004.0,v2xcl_prpty,0.734
VEN,2005.0,v2xcl_prpty,0.681
VEN,2006.0,v2xcl_prpty,0.64
VEN,2007.0,v2xcl_prpty,0.64
VEN,2008.0,v2xcl_prpty,0.64
VEN,2009.0,v2xcl_prpty,0.64
VEN,2010.0,v2xcl_prpty,0.588
VEN,2011.0,v2xcl_prpty,0.588
VEN,2012.0,v2xcl_prpty,0.588
VEN,2013.0,v2xcl_prpty,0.663
VEN,2014.0,v2xcl_prpty,0.663
VEN,2015.0,v2xcl_prpty,0.663
VEN,2016.0,v2xcl_prpty,0.663
VEN,2017.0,v2xcl_prpty,0.641
VEN,2018.0,v2xcl_prpty,0.695
VEN,2019.0,v2xcl_prpty,0.695
VEN,2020.0,v2xcl_prpty,0.661
VEN,2021.0,v2xcl_prpty,0.68
VEN,2022.0,v2xcl_prpty,0.645
VEN,2023.0,v2xcl_prpty,0.694
VEN,2024.0,v2xcl_prpty,0.683
BEN,1995.0,v2xcl_prpty,0.835
BEN,1996.0,v2xcl_prpty,0.835
BEN,1997.0,v2xcl_prpty,0.835
BEN,1998.0,v2xcl_prpty,0.835
BEN,1999.0,v2xcl_prpty,0.835
BEN,2000.0,v2xcl_prpty,0.835
BEN,2001.0,v2xcl_prpty,0.835
BEN,2002.0,v2xcl_prpty,0.835
BEN,2003.0,v2xcl_prpty,0.835
BEN,2004.0,v2xcl_prpty,0.835
BEN,2005.0,v2xcl_prpty,0.835
BEN,2006.0,v2xcl_prpty,0.835
BEN,2007.0,v2xcl_prpty,0.835
BEN,2008.0,v2xcl_prpty,0.835
BEN,2009.0,v2xcl_prpty,0.835
BEN,2010.0,v2xcl_prpty,0.835
BEN,2011.0,v2xcl_prpty,0.835
BEN,2012.0,v2xcl_prpty,0.835
BEN,2013.0,v2xcl_prpty,0.879
BEN,2014.0,v2xcl_prpty,0.879
BEN,2015.0,v2xcl_prpty,0.879
BEN,2016.0,v2xcl_prpty,0.879
BEN,2017.0,v2xcl_prpty,0.896
BEN,2018.0,v2xcl_prpty,0.896
BEN,2019.0,v2xcl_prpty,0.896
BEN,2020.0,v2xcl_prpty,0.896
BEN,2021.0,v2xcl_prpty,0.864
BEN,2022.0,v2xcl_prpty,0.864
BEN,2023.0,v2xcl_prpty,0.896
BEN,2024.0,v2xcl_prpty,0.904
BTN,1995.0,v2xcl_prpty,0.737
BTN,1996.0,v2xcl_prpty,0.737
BTN,1997.0,v2xcl_prpty,0.737
BTN,1998.0,v2xcl_prpty,0.737
BTN,1999.0,v2xcl_prpty,0.737
BTN,2000.0,v2xcl_prpty,0.672
BTN,2001.0,v2xcl_prpty,0.672
BTN,2002.0,v2xcl_prpty,0.672
BTN,2003.0,v2xcl_prpty,0.672
BTN,2004.0,v2xcl_prpty,0.672
BTN,2005.0,v2xcl_prpty,0.672
BTN,2006.0,v2xcl_prpty,0.672
BTN,2007.0,v2xcl_prpty,0.672
BTN,2008.0,v2xcl_prpty,0.678
BTN,2009.0,v2xcl_prpty,0.678
BTN,2010.0,v2xcl_prpty,0.678
BTN,2011.0,v2xcl_prpty,0.678
BTN,2012.0,v2xcl_prpty,0.678
BTN,2013.0,v2xcl_prpty,0.711
BTN,2014.0,v2xcl_prpty,0.711
BTN,2015.0,v2xcl_prpty,0.711
BTN,2016.0,v2xcl_prpty,0.732
BTN,2017.0,v2xcl_prpty,0.732
BTN,2018.0,v2xcl_prpty,0.732
BTN,2019.0,v2xcl_prpty,0.732
BTN,2020.0,v2xcl_prpty,0.732
BTN,2021.0,v2xcl_prpty,0.752
BTN,2022.0,v2xcl_prpty,0.684
BTN,2023.0,v2xcl_prpty,0.684
BTN,2024.0,v2xcl_prpty,0.684
BFA,1995.0,v2xcl_prpty,0.781
BFA,1996.0,v2xcl_prpty,0.781
BFA,1997.0,v2xcl_prpty,0.781
BFA,1998.0,v2xcl_prpty,0.781
BFA,1999.0,v2xcl_prpty,0.781
BFA,2000.0,v2xcl_prpty,0.781
BFA,2001.0,v2xcl_prpty,0.781
BFA,2002.0,v2xcl_prpty,0.781
BFA,2003.0,v2xcl_prpty,0.781
BFA,2004.0,v2xcl_prpty,0.781
BFA,2005.0,v2xcl_prpty,0.781
BFA,2006.0,v2xcl_prpty,0.781
BFA,2007.0,v2xcl_prpty,0.781
BFA,2008.0,v2xcl_prpty,0.781
BFA,2009.0,v2xcl_prpty,0.781
BFA,2010.0,v2xcl_prpty,0.781
BFA,2011.0,v2xcl_prpty,0.781
BFA,2012.0,v2xcl_prpty,0.781
BFA,2013.0,v2xcl_prpty,0.781
BFA,2014.0,v2xcl_prpty,0.781
BFA,2015.0,v2xcl_prpty,0.773
BFA,2016.0,v2xcl_prpty,0.693
BFA,2017.0,v2xcl_prpty,0.781
BFA,2018.0,v2xcl_prpty,0.727
BFA,2019.0,v2xcl_prpty,0.758
BFA,2020.0,v2xcl_prpty,0.758
BFA,2021.0,v2xcl_prpty,0.766
BFA,2022.0,v2xcl_prpty,0.68
BFA,2023.0,v2xcl_prpty,0.639
BFA,2024.0,v2xcl_prpty,0.731
KHM,1995.0,v2xcl_prpty,0.534
KHM,1996.0,v2xcl_prpty,0.534
KHM,1997.0,v2xcl_prpty,0.534
KHM,1998.0,v2xcl_prpty,0.534
KHM,1999.0,v2xcl_prpty,0.534
KHM,2000.0,v2xcl_prpty,0.534
KHM,2001.0,v2xcl_prpty,0.534
KHM,2002.0,v2xcl_prpty,0.504
KHM,2003.0,v2xcl_prpty,0.504
KHM,2004.0,v2xcl_prpty,0.504
KHM,2005.0,v2xcl_prpty,0.504
KHM,2006.0,v2xcl_prpty,0.504
KHM,2007.0,v2xcl_prpty,0.504
KHM,2008.0,v2xcl_prpty,0.504
KHM,2009.0,v2xcl_prpty,0.504
KHM,2010.0,v2xcl_prpty,0.504
KHM,2011.0,v2xcl_prpty,0.504
KHM,2012.0,v2xcl_prpty,0.528
KHM,2013.0,v2xcl_prpty,0.502
KHM,2014.0,v2xcl_prpty,0.502
KHM,2015.0,v2xcl_prpty,0.502
KHM,2016.0,v2xcl_prpty,0.502
KHM,2017.0,v2xcl_prpty,0.502
KHM,2018.0,v2xcl_prpty,0.502
KHM,2019.0,v2xcl_prpty,0.502
KHM,2020.0,v2xcl_prpty,0.502
KHM,2021.0,v2xcl_prpty,0.496
KHM,2022.0,v2xcl_prpty,0.496
KHM,2023.0,v2xcl_prpty,0.496
KHM,2024.0,v2xcl_prpty,0.496
IDN,1995.0,v2xcl_prpty,0.552
IDN,1996.0,v2xcl_prpty,0.552
IDN,1997.0,v2xcl_prpty,0.552
IDN,1998.0,v2xcl_prpty,0.573
IDN,1999.0,v2xcl_prpty,0.682
IDN,2000.0,v2xcl_prpty,0.768
IDN,2001.0,v2xcl_prpty,0.768
IDN,2002.0,v2xcl_prpty,0.768
IDN,2003.0,v2xcl_prpty,0.768
IDN,2004.0,v2xcl_prpty,0.768
IDN,2005.0,v2xcl_prpty,0.768
IDN,2006.0,v2xcl_prpty,0.788
IDN,2007.0,v2xcl_prpty,0.788
IDN,2008.0,v2xcl_prpty,0.788
IDN,2009.0,v2xcl_prpty,0.823
IDN,2010.0,v2xcl_prpty,0.823
IDN,2011.0,v2xcl_prpty,0.824
IDN,2012.0,v2xcl_prpty,0.824
IDN,2013.0,v2xcl_prpty,0.825
IDN,2014.0,v2xcl_prpty,0.783
IDN,2015.0,v2xcl_prpty,0.824
IDN,2016.0,v2xcl_prpty,0.824
IDN,2017.0,v2xcl_prpty,0.779
IDN,2018.0,v2xcl_prpty,0.821
IDN,2019.0,v2xcl_prpty,0.821
IDN,2020.0,v2xcl_prpty,0.754
IDN,2021.0,v2xcl_prpty,0.728
IDN,2022.0,v2xcl_prpty,0.77
IDN,2023.0,v2xcl_prpty,0.683
IDN,2024.0,v2xcl_prpty,0.683
MOZ,1995.0,v2xcl_prpty,0.559
MOZ,1996.0,v2xcl_prpty,0.559
MOZ,1997.0,v2xcl_prpty,0.559
MOZ,1998.0,v2xcl_prpty,0.559
MOZ,1999.0,v2xcl_prpty,0.559
MOZ,2000.0,v2xcl_prpty,0.559
MOZ,2001.0,v2xcl_prpty,0.559
MOZ,2002.0,v2xcl_prpty,0.559
MOZ,2003.0,v2xcl_prpty,0.559
MOZ,2004.0,v2xcl_prpty,0.559
MOZ,2005.0,v2xcl_prpty,0.559
MOZ,2006.0,v2xcl_prpty,0.559
MOZ,2007.0,v2xcl_prpty,0.559
MOZ,2008.0,v2xcl_prpty,0.559
MOZ,2009.0,v2xcl_prpty,0.559
MOZ,2010.0,v2xcl_prpty,0.58
MOZ,2011.0,v2xcl_prpty,0.58
MOZ,2012.0,v2xcl_prpty,0.58
MOZ,2013.0,v2xcl_prpty,0.573
MOZ,2014.0,v2xcl_prpty,0.573
MOZ,2015.0,v2xcl_prpty,0.551
MOZ,2016.0,v2xcl_prpty,0.561
MOZ,2017.0,v2xcl_prpty,0.561
MOZ,2018.0,v2xcl_prpty,0.538
MOZ,2019.0,v2xcl_prpty,0.487
MOZ,2020.0,v2xcl_prpty,0.487
MOZ,2021.0,v2xcl_prpty,0.487
MOZ,2022.0,v2xcl_prpty,0.471
MOZ,2023.0,v2xcl_prpty,0.471
MOZ,2024.0,v2xcl_prpty,0.485
NPL,1995.0,v2xcl_prpty,0.528
NPL,1996.0,v2xcl_prpty,0.528
NPL,1997.0,v2xcl_prpty,0.528
NPL,1998.0,v2xcl_prpty,0.528
NPL,1999.0,v2xcl_prpty,0.528
NPL,2000.0,v2xcl_prpty,0.565
NPL,2001.0,v2xcl_prpty,0.565
NPL,2002.0,v2xcl_prpty,0.6
NPL,2003.0,v2xcl_prpty,0.6
NPL,2004.0,v2xcl_prpty,0.6
NPL,2005.0,v2xcl_prpty,0.6
NPL,2006.0,v2xcl_prpty,0.6
NPL,2007.0,v2xcl_prpty,0.6
NPL,2008.0,v2xcl_prpty,0.66
NPL,2009.0,v2xcl_prpty,0.66
NPL,2010.0,v2xcl_prpty,0.668
NPL,2011.0,v2xcl_prpty,0.668
NPL,2012.0,v2xcl_prpty,0.668
NPL,2013.0,v2xcl_prpty,0.65
NPL,2014.0,v2xcl_prpty,0.65
NPL,2015.0,v2xcl_prpty,0.68
NPL,2016.0,v2xcl_prpty,0.68
NPL,2017.0,v2xcl_prpty,0.673
NPL,2018.0,v2xcl_prpty,0.681
NPL,2019.0,v2xcl_prpty,0.681
NPL,2020.0,v2xcl_prpty,0.713
NPL,2021.0,v2xcl_prpty,0.665
NPL,2022.0,v2xcl_prpty,0.665
NPL,2023.0,v2xcl_prpty,0.665
NPL,2024.0,v2xcl_prpty,0.629
NIC,1995.0,v2xcl_prpty,0.683
NIC,1996.0,v2xcl_prpty,0.683
NIC,1997.0,v2xcl_prpty,0.683
NIC,1998.0,v2xcl_prpty,0.683
NIC,1999.0,v2xcl_prpty,0.683
NIC,2000.0,v2xcl_prpty,0.683
NIC,2001.0,v2xcl_prpty,0.683
NIC,2002.0,v2xcl_prpty,0.683
NIC,2003.0,v2xcl_prpty,0.683
NIC,2004.0,v2xcl_prpty,0.683
NIC,2005.0,v2xcl_prpty,0.683
NIC,2006.0,v2xcl_prpty,0.683
NIC,2007.0,v2xcl_prpty,0.682
NIC,2008.0,v2xcl_prpty,0.682
NIC,2009.0,v2xcl_prpty,0.682
NIC,2010.0,v2xcl_prpty,0.682
NIC,2011.0,v2xcl_prpty,0.682
NIC,2012.0,v2xcl_prpty,0.682
NIC,2013.0,v2xcl_prpty,0.727
NIC,2014.0,v2xcl_prpty,0.727
NIC,2015.0,v2xcl_prpty,0.727
NIC,2016.0,v2xcl_prpty,0.727
NIC,2017.0,v2xcl_prpty,0.745
NIC,2018.0,v2xcl_prpty,0.717
NIC,2019.0,v2xcl_prpty,0.579
NIC,2020.0,v2xcl_prpty,0.579
NIC,2021.0,v2xcl_prpty,0.542
NIC,2022.0,v2xcl_prpty,0.542
NIC,2023.0,v2xcl_prpty,0.499
NIC,2024.0,v2xcl_prpty,0.499
NER,1995.0,v2xcl_prpty,0.51
NER,1996.0,v2xcl_prpty,0.51
NER,1997.0,v2xcl_prpty,0.51
NER,1998.0,v2xcl_prpty,0.51
NER,1999.0,v2xcl_prpty,0.51
NER,2000.0,v2xcl_prpty,0.601
NER,2001.0,v2xcl_prpty,0.601
NER,2002.0,v2xcl_prpty,0.601
NER,2003.0,v2xcl_prpty,0.601
NER,2004.0,v2xcl_prpty,0.601
NER,2005.0,v2xcl_prpty,0.601
NER,2006.0,v2xcl_prpty,0.601
NER,2007.0,v2xcl_prpty,0.601
NER,2008.0,v2xcl_prpty,0.601
NER,2009.0,v2xcl_prpty,0.601
NER,2010.0,v2xcl_prpty,0.688
NER,2011.0,v2xcl_prpty,0.688
NER,2012.0,v2xcl_prpty,0.662
NER,2013.0,v2xcl_prpty,0.679
NER,2014.0,v2xcl_prpty,0.679
NER,2015.0,v2xcl_prpty,0.679
NER,2016.0,v2xcl_prpty,0.679
NER,2017.0,v2xcl_prpty,0.679
NER,2018.0,v2xcl_prpty,0.67
NER,2019.0,v2xcl_prpty,0.56
NER,2020.0,v2xcl_prpty,0.548
NER,2021.0,v2xcl_prpty,0.718
NER,2022.0,v2xcl_prpty,0.706
NER,2023.0,v2xcl_prpty,0.683
NER,2024.0,v2xcl_prpty,0.683
ZMB,1995.0,v2xcl_prpty,0.615
ZMB,1996.0,v2xcl_prpty,0.615
ZMB,1997.0,v2xcl_prpty,0.615
ZMB,1998.0,v2xcl_prpty,0.615
ZMB,1999.0,v2xcl_prpty,0.615
ZMB,2000.0,v2xcl_prpty,0.615
ZMB,2001.0,v2xcl_prpty,0.615
ZMB,2002.0,v2xcl_prpty,0.615
ZMB,2003.0,v2xcl_prpty,0.615
ZMB,2004.0,v2xcl_prpty,0.615
ZMB,2005.0,v2xcl_prpty,0.606
ZMB,2006.0,v2xcl_prpty,0.606
ZMB,2007.0,v2xcl_prpty,0.606
ZMB,2008.0,v2xcl_prpty,0.591
ZMB,2009.0,v2xcl_prpty,0.591
ZMB,2010.0,v2xcl_prpty,0.603
ZMB,2011.0,v2xcl_prpty,0.603
ZMB,2012.0,v2xcl_prpty,0.603
ZMB,2013.0,v2xcl_prpty,0.547
ZMB,2014.0,v2xcl_prpty,0.547
ZMB,2015.0,v2xcl_prpty,0.547
ZMB,2016.0,v2xcl_prpty,0.569
ZMB,2017.0,v2xcl_prpty,0.724
ZMB,2018.0,v2xcl_prpty,0.708
ZMB,2019.0,v2xcl_prpty,0.686
ZMB,2020.0,v2xcl_prpty,0.686
ZMB,2021.0,v2xcl_prpty,0.677
ZMB,2022.0,v2xcl_prpty,0.733
ZMB,2023.0,v2xcl_prpty,0.733
ZMB,2024.0,v2xcl_prpty,0.733
ZWE,1995.0,v2xcl_prpty,0.344
ZWE,1996.0,v2xcl_prpty,0.344
ZWE,1997.0,v2xcl_prpty,0.539
ZWE,1998.0,v2xcl_prpty,0.539
ZWE,1999.0,v2xcl_prpty,0.539
ZWE,2000.0,v2xcl_prpty,0.539
ZWE,2001.0,v2xcl_prpty,0.539
ZWE,2002.0,v2xcl_prpty,0.539
ZWE,2003.0,v2xcl_prpty,0.539
ZWE,2004.0,v2xcl_prpty,0.539
ZWE,2005.0,v2xcl_prpty,0.539
ZWE,2006.0,v2xcl_prpty,0.539
ZWE,2007.0,v2xcl_prpty,0.539
ZWE,2008.0,v2xcl_prpty,0.539
ZWE,2009.0,v2xcl_prpty,0.539
ZWE,2010.0,v2xcl_prpty,0.563
ZWE,2011.0,v2xcl_prpty,0.563
ZWE,2012.0,v2xcl_prpty,0.563
ZWE,2013.0,v2xcl_prpty,0.58
ZWE,2014.0,v2xcl_prpty,0.58
ZWE,2015.0,v2xcl_prpty,0.58
ZWE,2016.0,v2xcl_prpty,0.585
ZWE,2017.0,v2xcl_prpty,0.659
ZWE,2018.0,v2xcl_prpty,0.635
ZWE,2019.0,v2xcl_prpty,0.635
ZWE,2020.0,v2xcl_prpty,0.656
ZWE,2021.0,v2xcl_prpty,0.595
ZWE,2022.0,v2xcl_prpty,0.62
ZWE,2023.0,v2xcl_prpty,0.605
ZWE,2024.0,v2xcl_prpty,0.552
GIN,1995.0,v2xcl_prpty,0.307
GIN,1996.0,v2xcl_prpty,0.307
GIN,1997.0,v2xcl_prpty,0.307
GIN,1998.0,v2xcl_prpty,0.307
GIN,1999.0,v2xcl_prpty,0.307
GIN,2000.0,v2xcl_prpty,0.307
GIN,2001.0,v2xcl_prpty,0.307
GIN,2002.0,v2xcl_prpty,0.307
GIN,2003.0,v2xcl_prpty,0.307
GIN,2004.0,v2xcl_prpty,0.307
GIN,2005.0,v2xcl_prpty,0.307
GIN,2006.0,v2xcl_prpty,0.307
GIN,2007.0,v2xcl_prpty,0.307
GIN,2008.0,v2xcl_prpty,0.307
GIN,2009.0,v2xcl_prpty,0.307
GIN,2010.0,v2xcl_prpty,0.307
GIN,2011.0,v2xcl_prpty,0.307
GIN,2012.0,v2xcl_prpty,0.307
GIN,2013.0,v2xcl_prpty,0.301
GIN,2014.0,v2xcl_prpty,0.301
GIN,2015.0,v2xcl_prpty,0.301
GIN,2016.0,v2xcl_prpty,0.301
GIN,2017.0,v2xcl_prpty,0.313
GIN,2018.0,v2xcl_prpty,0.313
GIN,2019.0,v2xcl_prpty,0.313
GIN,2020.0,v2xcl_prpty,0.326
GIN,2021.0,v2xcl_prpty,0.326
GIN,2022.0,v2xcl_prpty,0.326
GIN,2023.0,v2xcl_prpty,0.326
GIN,2024.0,v2xcl_prpty,0.326
CIV,1995.0,v2xcl_prpty,0.372
CIV,1996.0,v2xcl_prpty,0.372
CIV,1997.0,v2xcl_prpty,0.372
CIV,1998.0,v2xcl_prpty,0.497
CIV,1999.0,v2xcl_prpty,0.668
CIV,2000.0,v2xcl_prpty,0.668
CIV,2001.0,v2xcl_prpty,0.668
CIV,2002.0,v2xcl_prpty,0.668
CIV,2003.0,v2xcl_prpty,0.668
CIV,2004.0,v2xcl_prpty,0.668
CIV,2005.0,v2xcl_prpty,0.668
CIV,2006.0,v2xcl_prpty,0.668
CIV,2007.0,v2xcl_prpty,0.668
CIV,2008.0,v2xcl_prpty,0.668
CIV,2009.0,v2xcl_prpty,0.668
CIV,2010.0,v2xcl_prpty,0.668
CIV,2011.0,v2xcl_prpty,0.668
CIV,2012.0,v2xcl_prpty,0.668
CIV,2013.0,v2xcl_prpty,0.672
CIV,2014.0,v2xcl_prpty,0.672
CIV,2015.0,v2xcl_prpty,0.672
CIV,2016.0,v2xcl_prpty,0.672
CIV,2017.0,v2xcl_prpty,0.672
CIV,2018.0,v2xcl_prpty,0.672
CIV,2019.0,v2xcl_prpty,0.672
CIV,2020.0,v2xcl_prpty,0.634
CIV,2021.0,v2xcl_prpty,0.658
CIV,2022.0,v2xcl_prpty,0.668
CIV,2023.0,v2xcl_prpty,0.668
CIV,2024.0,v2xcl_prpty,0.69
MRT,1995.0,v2xcl_prpty,0.677
MRT,1996.0,v2xcl_prpty,0.677
MRT,1997.0,v2xcl_prpty,0.677
MRT,1998.0,v2xcl_prpty,0.677
MRT,1999.0,v2xcl_prpty,0.677
MRT,2000.0,v2xcl_prpty,0.677
MRT,2001.0,v2xcl_prpty,0.677
MRT,2002.0,v2xcl_prpty,0.677
MRT,2003.0,v2xcl_prpty,0.677
MRT,2004.0,v2xcl_prpty,0.677
MRT,2005.0,v2xcl_prpty,0.677
MRT,2006.0,v2xcl_prpty,0.677
MRT,2007.0,v2xcl_prpty,0.677
MRT,2008.0,v2xcl_prpty,0.677
MRT,2009.0,v2xcl_prpty,0.677
MRT,2010.0,v2xcl_prpty,0.677
MRT,2011.0,v2xcl_prpty,0.677
MRT,2012.0,v2xcl_prpty,0.677
MRT,2013.0,v2xcl_prpty,0.669
MRT,2014.0,v2xcl_prpty,0.669
MRT,2015.0,v2xcl_prpty,0.669
MRT,2016.0,v2xcl_prpty,0.669
MRT,2017.0,v2xcl_prpty,0.683
MRT,2018.0,v2xcl_prpty,0.724
MRT,2019.0,v2xcl_prpty,0.739
MRT,2020.0,v2xcl_prpty,0.756
MRT,2021.0,v2xcl_prpty,0.697
MRT,2022.0,v2xcl_prpty,0.723
MRT,2023.0,v2xcl_prpty,0.72
MRT,2024.0,v2xcl_prpty,0.691
CAN,1995.0,v2xcl_prpty,0.905
CAN,1996.0,v2xcl_prpty,0.905
CAN,1997.0,v2xcl_prpty,0.905
CAN,1998.0,v2xcl_prpty,0.905
CAN,1999.0,v2xcl_prpty,0.905
CAN,2000.0,v2xcl_prpty,0.905
CAN,2001.0,v2xcl_prpty,0.905
CAN,2002.0,v2xcl_prpty,0.905
CAN,2003.0,v2xcl_prpty,0.905
CAN,2004.0,v2xcl_prpty,0.905
CAN,2005.0,v2xcl_prpty,0.905
CAN,2006.0,v2xcl_prpty,0.905
CAN,2007.0,v2xcl_prpty,0.905
CAN,2008.0,v2xcl_prpty,0.905
CAN,2009.0,v2xcl_prpty,0.905
CAN,2010.0,v2xcl_prpty,0.905
CAN,2011.0,v2xcl_prpty,0.905
CAN,2012.0,v2xcl_prpty,0.905
CAN,2013.0,v2xcl_prpty,0.889
CAN,2014.0,v2xcl_prpty,0.889
CAN,2015.0,v2xcl_prpty,0.889
CAN,2016.0,v2xcl_prpty,0.889
CAN,2017.0,v2xcl_prpty,0.912
CAN,2018.0,v2xcl_prpty,0.912
CAN,2019.0,v2xcl_prpty,0.862
CAN,2020.0,v2xcl_prpty,0.864
CAN,2021.0,v2xcl_prpty,0.864
CAN,2022.0,v2xcl_prpty,0.787
CAN,2023.0,v2xcl_prpty,0.787
CAN,2024.0,v2xcl_prpty,0.787
AUS,1995.0,v2xcl_prpty,0.887
AUS,1996.0,v2xcl_prpty,0.887
AUS,1997.0,v2xcl_prpty,0.887
AUS,1998.0,v2xcl_prpty,0.887
AUS,1999.0,v2xcl_prpty,0.887
AUS,2000.0,v2xcl_prpty,0.887
AUS,2001.0,v2xcl_prpty,0.887
AUS,2002.0,v2xcl_prpty,0.887
AUS,2003.0,v2xcl_prpty,0.887
AUS,2004.0,v2xcl_prpty,0.887
AUS,2005.0,v2xcl_prpty,0.887
AUS,2006.0,v2xcl_prpty,0.887
AUS,2007.0,v2xcl_prpty,0.887
AUS,2008.0,v2xcl_prpty,0.887
AUS,2009.0,v2xcl_prpty,0.887
AUS,2010.0,v2xcl_prpty,0.887
AUS,2011.0,v2xcl_prpty,0.887
AUS,2012.0,v2xcl_prpty,0.887
AUS,2013.0,v2xcl_prpty,0.887
AUS,2014.0,v2xcl_prpty,0.887
AUS,2015.0,v2xcl_prpty,0.887
AUS,2016.0,v2xcl_prpty,0.887
AUS,2017.0,v2xcl_prpty,0.887
AUS,2018.0,v2xcl_prpty,0.887
AUS,2019.0,v2xcl_prpty,0.887
AUS,2020.0,v2xcl_prpty,0.887
AUS,2021.0,v2xcl_prpty,0.887
AUS,2022.0,v2xcl_prpty,0.887
AUS,2023.0,v2xcl_prpty,0.887
AUS,2024.0,v2xcl_prpty,0.887
BWA,1995.0,v2xcl_prpty,0.652
BWA,1996.0,v2xcl_prpty,0.652
BWA,1997.0,v2xcl_prpty,0.652
BWA,1998.0,v2xcl_prpty,0.723
BWA,1999.0,v2xcl_prpty,0.775
BWA,2000.0,v2xcl_prpty,0.775
BWA,2001.0,v2xcl_prpty,0.775
BWA,2002.0,v2xcl_prpty,0.775
BWA,2003.0,v2xcl_prpty,0.775
BWA,2004.0,v2xcl_prpty,0.775
