,Country Code,Country Name,Year,Access to electricity (% of population),Adjusted savings: gross savings (% of GNI),Agriculture,Capital depreciation rate,Clientelism index,"Death rates, crude per 1000 people",Domestic credit to private sector (% of GDP),Economic Complexity Index,"GDP per capita (constant prices, PPP)",Government revenue,"Gross fixed capital formation, all, Constant prices, Percent of GDP",Human capital index,Industry,"Inflation, consumer prices (annual %)",Landlocked,Lending interest rate (%),"Life expectancy at birth, total (years)",Manufacturing,Mineral rents (% of GDP),Mobile cellular subscriptions (per 100 people),Natural gas rents (% of GDP),Oil rents (% of GDP),Political corruption index,Political stability — estimate,"Primary net lending, General government, Percent of GDP",Property rights,Real interest rate (%),Rule of law index,Services,Share of consumption in GDP,Share of government spending in GDP,Share of investment in GDP,Total natural resources rents (% of GDP),Trade (% of GDP),Urban population (% of total population),"Use of IMF credit (DOD, current US$)",Total_Production,Total_Reserves,Total_Production_Value,Total_Reserves_Value,Hydrocarbons_Dominant,Subsoil_Metals_Dominant,Precious_Metals_Dominant,Population
2891,UGA,Uganda,2011,14.6,16.84866925,28.96924748,0.045162257,0.655,7.824,11.65640252,-0.672,2190.7429999999986,11.132,13.29559589,2.018983364,27.55829568,16.56434962,1,21.83331426,60.791,19.08630722,0.000886812,50.0591,0.0,0.0,0.802,-0.976,-1.324605958,0.649,11.37349893,0.417,45.77679691,0.72355324,0.071420729,0.221836641,9.156208492,39.75522556,6689621.0,273063521.40000004,0.8250000000000002,0.0,17604000.0,0.0,0,0,1,33354543.0
2892,UGA,Uganda,2012,20.5,18.94232381,27.17725775,0.045461383,0.656,7.419,12.167649420000004,-0.443,2172.2239999999983,10.732,13.19283108,2.067033291,27.17860734,12.67903772,1,26.15013025,61.579,18.67000674,0.001266074,47.6343,0.0,0.0,0.797,-0.869,-1.370872823,0.669,21.48807914,0.41,44.44412048,0.755212188,0.112061717,0.217941418,10.6585708,43.50213714,7338724.0,271512667.3,0.415,0.0,8881500.0,0.0,0,0,1,34337438.0
2893,UGA,Uganda,2013,13.9,22.98122993,26.03032374,0.045464516,0.631,7.038,12.22623024,-0.534,2192.976999999999,10.111999999999998,12.80999001,2.116226673,25.46466468,4.905208757,1,23.28357272,62.353,16.54856162,0.1356817180000001,51.1323,0.0,0.0,0.789,-0.839,-2.125497278,0.669,19.01463002,0.405,44.5372888,0.724743962,0.044603288,0.215539142,10.65861038,43.10915487,8034501.0,270208654.5,0.005,0.0,159000.0,0.0,0,0,1,35337042.0
2894,UGA,Uganda,2014,20.4,25.72911634,24.81997594,0.044620764,0.631,6.699,12.903559610000002,-0.507,2253.8770000000004,10.825,12.38141038028364,2.166590929,25.22268201,3.0757066900000005,1,21.58422686,63.057,15.63386283,0.1026934429999999,55.9572,0.0,0.0,0.793,-0.941,-1.530368692,0.669,15.67738412,0.404,44.04595193,0.767831922,0.063728318,0.194167018,10.33123197,36.01440108,8805482.0,252468763.7,0.024,0.0,674400.0,0.0,0,0,1,36395539.0
2895,UGA,Uganda,2015,18.5,16.90706396,23.47236969,0.043698594,0.651,6.372,13.768611540000002,-0.655,2364.6849999999995,12.297,12.50334824327198,2.218153954,27.10988488,5.589686063,1,22.60135727,63.831,17.60854768,0.074870425,53.8756,0.0,0.0,0.808,-0.805,-1.181432128,0.669,16.5546646,0.385,44.29881244,0.752660751,0.085100591,0.16253826,10.79475761,37.68929833,9374524.0,240091679.90000004,0.013,0.0,334100.0,0.0,0,0,1,37531446.0
2896,UGA,Uganda,2016,26.700000000000003,24.6264403,22.66032279,0.042792168,0.653,6.073,13.64008878,-0.504,2299.4130000000005,12.527,12.288511789167185,2.27094388,26.16646039,5.706375046,1,23.88613262,64.494,16.2297476,0.107421791,58.8634,0.0,0.0,0.807,-0.718,-0.581635009,0.629,18.23339373,0.375,44.4324164,0.772147179,0.083149642,0.160616383,12.73365131,31.20936202,9969581.0,232650054.3,0.011,0.0,300300.0,0.0,0,0,1,38799152.0
2897,UGA,Uganda,2017,32.4,24.16678689,23.45883538,0.041850381,0.568,5.82,13.4819167,-0.783,2383.105,12.46,12.307100155230753,2.324990273,26.03099481,5.209717058999999,1,21.27867149,65.174,15.52299609,0.048911167,62.0968,0.0,0.0,0.818,-0.57,-1.769637089,0.555,15.89084711,0.368,43.47849941,0.780581772,0.099484973,0.150413811,12.13051474,36.83705293,10612426.0,246460670.4,0.004,0.0,108000.0,0.0,0,0,1,40177388.0
2898,UGA,Uganda,2018,41.9,18.37174278,23.25029354,0.041010052,0.616,5.613,13.63922942,-0.754,2441.33,13.161,12.709069115523434,2.380322933,26.23601165,2.616011909999999,1,19.84655871,65.775,15.77935562,0.0,58.8754,0.0,0.0,0.805,-0.702,-1.227998531,0.566,14.7478688,0.368,43.338893,0.754718304,0.105522342,0.162865222,8.388882178,36.6384056,11275998.0,240690388.9,0.012,0.0,318000.0,0.0,0,0,1,41565831.0
2899,UGA,Uganda,2019,41.3,17.30867272,22.94550881,0.040278748,0.616,5.42,13.80506371,-0.754,2561.4879999999994,13.454,12.734716343593192,2.43697238,26.6204367,2.8675880340000006,1,19.84655871,66.354,15.46630748,0.0,59.0598,0.0,0.0,0.824,-0.694,-2.71014321,0.569,14.7478688,0.355,42.99811105,0.738537669,0.112010211,0.173737481,7.388339378,39.36105396,11969800.0,239311795.39999992,0.17,0.0,4862000.0,0.0,0,0,1,42999637.0
2900,UKR,Ukraine,1995,100.0,23.68400393,13.76975964,0.026537757,0.532,15.148,84.56384289,0.4129999999999999,7710.171000000002,36.569,11.219022,2.941715717,38.16382294,376.7461748,0,122.7,67.114,30.950362479999995,0.559076371,0.0275018439999996,0.873828939,0.4859049649999996,0.773,-0.152,-1.573757928,0.928,-56.82517766,0.2289999999999999,37.4760485,0.47193861,0.450315654,0.125795469,3.0001351960000004,97.22969648,35050401.0,1541936089.0,77979435.45395803,0.0,3764408595.798161,0.0,1,0,0,51665539.0
2901,UKR,Ukraine,1996,100.0,20.23823109,12.2290509,0.026004242,0.532,15.204,84.56384289,0.888,7004.428,33.801,9.65614448,2.967165709,33.78108171,80.32550146,0,79.88333333,67.097,27.45495001,0.31500945,0.0593091009999966,0.938882899,0.7399446159999998,0.8,-0.152,-1.573757928,0.928,8.268450495,0.2149999999999999,42.42201205,0.453117639,0.433731854,0.096080109,3.0065957670000003,93.85664508,34690024.0,2262342513.0,58084826.791123874,0.0,2559060640.0012617,0.0,1,0,0,51226109.0
2902,UKR,Ukraine,1997,100.0,19.03219427,12.51539656,0.02553197,0.567,14.857,84.56384289,0.872,6852.281999999999,35.444,10.167763520690906,2.992835999,30.48037273,15.94059941,0,49.11666667,67.658,24.62914293,0.092032825,0.1139684830000007,0.902935129,0.5123638440000002,0.8,-0.1365,-3.625063464,0.928,26.29107592,0.2,43.83227119,0.487588525,0.408047825,0.106202386,2.366117974,84.24141616,34347104.0,2402423206.0,59450429.47921609,742.5961926707437,2356718114.351904,1962.716492649584,1,0,0,50786885.0
2903,UKR,Ukraine,1998,100.0,18.71995198,12.06807482,0.025136979,0.6,14.719,84.56384289,0.875,6780.253000000001,34.398,10.632555167095394,3.018728256,30.62879534,10.57716115,0,54.49666667,67.993,25.2570843,0.413046025,0.2321674260000037,0.133262624,0.1816946179999998,0.875,-0.121,-0.409032637,0.928,37.92865243,0.185,42.07304592,0.518961489,0.363776237,0.1122174639999999,1.8203148519999992,86.04972844,34033864.0,2795004385.0,60327353.09469175,795.6387745343225,1916635388.8224704,1658.2438125919507,1,0,0,50379731.0
2904,UKR,Ukraine,1999,100.0,23.08797958,11.87500958,0.024798816,0.691,14.859,84.56384289,0.677,6825.906999999999,30.803,10.654249229098951,3.044844627,32.01806167,22.68367181,0,54.9525,68.004,27.23202557,0.0,0.4393660380000099,0.168829931,0.702404231,0.879,-0.265,7.242964291,0.928,21.62683606,0.191,39.25882768,0.529667974,0.31063503,0.0972801,1.8914890280000003,101.951707,33724687.0,4603478548.000001,63587461.66712219,788.5664302858435,1745449229.7888288,1714.563154893733,1,0,0,49976446.0
2905,UKR,Ukraine,2000,99.1,22.34985001,13.95178507,0.024541799,0.7,15.171,84.56384289,0.782,7295.688,32.279,11.304672758310788,3.071186781,31.65027707,28.20309724,0,41.528425,67.786,17.38735465,0.0,1.675930000000001,1.148850035,0.991786006,0.863,-0.409,-0.177331602,0.928,11.00145696,0.2189999999999999,39.74495821,0.549255311,0.286675215,0.125724986,3.370655877,115.7357149,33403100.0,3779269475.0,63017289.50403094,785.0303047422819,1695056108.0,3024.784490178905,1,0,0,49556660.0
2906,UKR,Ukraine,2001,99.2,23.03862101,13.97608618,0.024359282,0.673,15.41,84.56384289,0.871,8007.261,33.645,10.978436081815378,3.091333866,29.90789629,11.95880854,0,32.277975,67.675,16.33479342,0.031734075,4.59601,2.000137587,0.5957776930000005,0.868,-0.351,-1.035308176,0.928,20.03346247,0.2219999999999999,44.89309814,0.57092911,0.274309605,0.143201992,4.262512924,99.92612762,33036627.0,3556778898.0,62225015.62254095,785.0303047422819,1931886990.594207,2801.082137,1,0,0,49106855.0
2907,UKR,Ukraine,2002,99.3,25.11073307,12.60325107,0.024216194,0.585,15.602,84.56384289,0.827,8505.308,36.041,10.78642931,3.111612797,30.21551393,0.7574208460000005,0,25.34945833,67.699,16.92890518,0.0,7.696399999999997,1.381393038,0.5572854879999998,0.873,-0.293,-0.531285423,0.928,19.09263919,0.2269999999999999,46.66777712,0.602341175,0.226352036,0.138549,3.317083494,95.99466981,32743880.0,3656343934.0,62364495.44248248,785.0303047422819,1576492485.7087524,2213.9750993773146,1,0,0,48677281.0
2908,UKR,Ukraine,2003,99.3,25.09796395,10.4995403,0.024153283,0.679,15.817,84.56384289,0.932,9388.106,37.988,12.05578855,3.132025003,30.42670945,5.179677819,0,17.89489167,67.638,17.54394188,0.0,13.657699999999998,1.3208145,0.5962451509999998,0.882,-0.364,0.096768607,0.928,8.996081274,0.2149999999999999,49.29314417,0.610188961,0.207406551,0.155374631,3.007478291,102.5901823,32573910.0,3781675367.0,60810298.690690994,781.4940860373649,1537137846.6834414,3579.7650932400875,1,0,0,48315136.0
2909,UKR,Ukraine,2004,99.4,29.19983377,10.43703712,0.024138987,0.65,16.132,84.56384289,0.8080000000000002,10572.024,37.203,12.89932337,3.152570963,29.37176963,9.048067861,0,17.401225,67.472,17.51169087,0.0109273039999999,29.0897,0.87468088,0.6697111089999996,0.844,-0.472,-3.482783369,0.928,1.812917672,0.2329999999999999,51.22250688,0.630696893,0.182547599,0.150488794,3.35413577,109.9817085,32432754.0,3638889412.0,60405809.19070197,785.0303047422819,2821975573.966448,3539.991822117402,1,0,0,47979507.0
2910,UKR,Ukraine,2005,99.9,22.9844737,8.875307495,0.024224043,0.475,16.22,84.56384289,0.651,10981.664,41.917,13.026507649061044,3.173251629,30.18619144,13.56957649,0,16.17416667,67.517,18.50828186,1.172011606,64.0054,0.565133001,0.7817576519999996,0.829,-0.285,-1.525173549,0.928,-6.383677319,0.243,49.38194938,0.673380673,0.159344748,0.149213612,4.346014192,94.64757011,32269481.0,3059060006.0,61511321.26369524,777.9579139131296,2468923621.0,4142.635390893707,1,0,0,47585556.0
2911,UKR,Ukraine,2006,99.5,20.47451812,7.23906141,0.024375398,0.499,16.149,84.56384289,0.679,11888.365,43.222,14.652933851786615,3.181306839,30.54345171,9.052524911,0,15.16916667,67.49,18.74896021,1.179107315,105.277,1.011639498,0.7657155649999998,0.846,-0.037,-0.732668934,0.928,0.2757199090000002,0.251,49.82319147,0.678648472,0.162139952,0.159098029,4.59204338,89.18105264,32163381.0,2800170410.0,62512470.68938208,776.5292845375001,2511372971.0,3741.330180553857,1,0,0,47278694.0
2912,UKR,Ukraine,2007,99.8,21.15635358,6.283001334,0.024521016,0.475,16.208,84.56384289,0.716,12939.345,41.691,16.721038205925463,3.189382792,30.65852223,12.83877962,0,13.89916667,67.715,18.40445956,3.0260948249999995,119.088,0.786052401,0.6268952649999999,0.847,0.173,-1.458868772,0.928,-7.280207364,0.28,51.61708201,0.683703005,0.161842242,0.17719166,5.415740382,88.04656067,32101644.0,2500501318.0000005,59271356.03008223,776.5292845375001,2938973555.2705083,3239.865384211348,1,0,0,47062798.0
2913,UKR,Ukraine,2008,99.8,17.09676996,6.535401521,0.02469008,0.478,15.907,84.56384289,0.584,13289.867,43.974,16.159375881441306,3.197478771,28.08343401,25.22646171,0,17.4925,68.262,15.88655446,3.196620352,120.558,1.147373087,0.6847400099999996,0.843,0.043,-2.624763901,0.928,-8.934742045,0.275,52.87837637,0.70207119,0.170438498,0.172809899,7.94411212,94.17189214,32012709.0,6725937672.0,59946430.61,761.4510726849336,5207359121.338804,4475.976763384232,1,0,0,46819175.0
2914,UKR,Ukraine,2009,99.9,12.78235673,6.905395959,0.024629617,0.469,15.445999999999998,87.34997514,0.655,11327.655,42.352,9.614955159,3.205595732,24.75983114,15.88119246,0,20.86333333,69.159,14.31668289,0.88950215,119.456,1.2788783,0.5341863770000002,0.864,-0.302,-5.104469763,0.928,7.310138996,0.252,55.99487668,0.682722986,0.224204212,0.089164652,4.789210317,87.47616262,31948979.0,13026631324.0,55479432.147336006,746.3728142516778,2558303557.9797363,2070.6600148360044,1,0,0,46623731.0
2915,UKR,Ukraine,2010,100.0,14.48261636,7.402205098,0.024477422,0.629,14.798,75.75190257,0.677,11839.776,43.378,9.011913123,3.213732958,25.6492814,9.372931051,0,15.86839167,70.188,13.0957491,3.493780575,117.768,0.945147583,0.4661601879999999,0.881,0.013,-4.141396735,0.928,1.9311173740000005,0.186,55.48932031,0.659374118,0.247738585,0.107322179,7.063851107,95.72973045,31886191.0,16261859619.0,55412699.41,730.1978804080632,3321665819.0336013,2587.6700166495475,1,0,0,46456003.0
2916,UKR,Ukraine,2011,100.0,12.32879365,8.150221839,0.024470881,0.613,14.474,68.48385858,0.632,12526.09,42.939,9.318573676,3.221972466,24.83912427,7.955724663,0,15.947225,70.711,11.76553427,3.452226292,121.942,1.237713802,0.6045643399999996,0.89,-0.07,-0.792313178,0.928,1.5460560770000005,0.196,53.50035355,0.673556983,0.250747621,0.110661104,7.908256492,104.8050739,31824345.0,16211596669.0,63199603.59599591,729.0830745,4408076313.619862,3546.2378118337683,1,0,0,46307853.0
2917,UKR,Ukraine,2012,99.9,12.43354818,7.761312484,0.024536474,0.615,14.242,66.98381047,0.594,12576.492,44.665,9.809169136,3.230260849,24.26605241,0.5687279719999996,0,18.39221667,71.09,12.22962711,1.570423585,130.859,1.205751443,0.5128585169999997,0.89,-0.092,-2.38490349,0.928,9.640126562,0.192,54.47530526,0.668123901,0.270747691,0.119311027,4.702655195,102.6227884,31803701.0,12794963206.0,66158698.14467429,1165.0165089254554,3480857618.4955783,5475.573665129961,1,0,0,46210056.0
2918,UKR,Ukraine,2013,100.0,8.003361528,8.692305621,0.024613705,0.658,13.983,70.69117175,0.596,12611.945,43.325,8.977454618,3.23859787,22.43026499,-0.238948626,0,16.6492,71.474,11.14059174,1.637375216,138.441,1.204905263,0.4297282290000002,0.884,-0.777,-2.33415552,0.928,11.83064836,0.2039999999999999,56.6426976,0.648698151,0.306548178,0.108863309,3.991364537,94.00166945,31796395.0,7189976453.0,64896725.707948215,1137.2402297617014,2963453369.032612,5911.639618491484,1,0,0,46126770.0
2919,UKR,Ukraine,2014,100.0,10.01614031,10.15460815,0.024554208,0.473,13.682,75.22884563,0.539,12467.834,40.314,7.353784441,3.246984243,22.81899157,12.07185629,0,17.71804167,71.803,12.22812816,1.143410958,144.279,1.171345943,0.5374018170000001,0.803,-2.021,-1.152709739,0.873,1.567106915,0.196,54.1589184,0.699774325,0.271058351,0.071674272,3.608320933,100.6917825,31746426.0,7607476703.000001,45695727.88852453,1138.2322397318353,1723156469.3793454,4953.865324189614,1,0,0,45972380.0
2920,UKR,Ukraine,2015,100.0,20.59674736,12.05937611,0.024401225,0.419,13.015,56.65775413,0.374,11292.085,41.884,7.463088059,3.255420208,21.72795774,48.69986464,0,21.82294167,72.686,11.90277912,0.2311226880000001,142.003,1.200867922,0.2980485980000003,0.783,-1.96,3.003473956,0.897,-12.28292898,0.2289999999999999,51.16864399,0.554325879,0.3907531799999999,0.09276595,2.599115406,107.8066163,31664253.0,12485727668.0,30416578.00885439,1069.5851497985575,931320985.4,2853.733358117707,1,0,0,45784896.0
2921,UKR,Ukraine,2016,100.0,19.52953633,11.72570091,0.024371704,0.464,12.589,47.30713009,0.402,11612.979,38.326,8.664105336,3.263906479,23.17836207,13.9127102,0,19.23716667,73.389,12.21912603,0.643001218,133.169,0.739114578,0.2004056289999995,0.76,-1.853,1.635976824,0.897,1.8275696880000003,0.245,49.914248,0.534822762,0.391772598,0.126601279,2.399425967,105.5212049,31571512.0,13075404913.0,32176784.823036198,1050.1417543839295,1078324530.1637352,2177.077330551756,1,0,0,45616832.0
2922,UKR,Ukraine,2017,100.0,16.62228421,10.17765504,0.024532866,0.453,12.265,38.3051473,0.4329999999999999,11942.821,39.291,9.688356187118682,3.272443056,23.28880022,14.43832275,0,16.383525,73.993,11.98030207,0.947895164,131.357,0.869406676,0.3485825399999998,0.753,-1.867,1.39023112,0.897,-4.680484232,0.271,50.95871599,0.566415727,0.346235871,0.135247901,2.9542120460000003,104.0349829,31470506.0,14001431255.0,24699598.45134021,1031.6903689394362,1085218588.4458103,2513.733487500143,1,0,0,45436041.0
2923,UKR,Ukraine,2018,100.0,13.49089043,10.13953311,0.024851514,0.478,13.157,34.51185864,0.2999999999999999,12428.081,39.795,10.992414191967647,3.281030178,23.29333298,10.95185594,0,19.004875,73.569,11.53402155,0.421159094,127.754,1.22232292,0.4845496779999996,0.744,-1.872,1.160768939,0.897,3.125121817,0.303,51.33230271,0.597293735,0.32378,0.129074812,2.9104695510000003,99.19981507,31336915.0,12997230934.0,26806908.672583103,1091.2109671474802,1372407003.052256,3397.0541545416186,1,0,0,45208907.0
2924,UKR,Ukraine,2019,100.0,12.1342336,8.965181014,0.025276348,0.331,13.079,30.02706859,0.3249999999999999,12902.796,39.409,12.2740277,3.28966856,22.58041968,7.886717456,0,19.82170833,73.92,10.78860042,0.085357372,130.629,0.718231984,0.3634169649999998,0.664,-1.428,0.954581125,0.897,10.69365877,0.356,54.48551971,0.64990443,0.276178896,0.120117739,1.7317987000000006,90.51123429,31179240.0,11328387888.0,26072198.45,1091.2109671474802,942884394.1263964,1993.359521406076,1,0,0,44957458.0
2925,URY,Uruguay,1995,96.71979523,14.3489266,8.616111364,0.029439073,0.105,9.796,26.43822057,0.4359999999999999,13447.598999999998,24.461,16.35799535,2.389856815,28.91898501,42.2483198,0,96.04947323,73.493,19.6946507,0.0,1.2437739610000025,0.0,0.0,0.0419999999999999,0.623,-0.880697377,0.881,38.99454008,0.959,65.52818274,0.632927239,0.206940725,0.200339809,0.4485256629999998,38.09767484,2889742.0,0.0,1.2,,13080000.0,0.0,0,0,1,3189440.0
2926,URY,Uruguay,1996,95.9,14.2665118,8.016058205,0.029680919,0.071,9.635,26.80770338,0.1889999999999999,14110.058,24.461,17.1273405,2.420107126,28.54549569,28.3420486,0,88.6995724,73.812,19.26387094,0.0,2.436006066999994,0.0,0.0,0.0419999999999999,0.623,-0.880697377,0.881,49.25016117,0.96,66.3154939,0.651871681,0.204219043,0.186003566,0.3814496460000001,39.52843646,2911301.0,0.0,1.2,,13080000.0,0.0,0,0,1,3206324.0
2927,URY,Uruguay,1997,97.06565094,13.67369547,6.551470007,0.030013749,0.071,9.661,25.90578431,0.164,14715.545,24.461,17.87699684,2.450740099,23.52369791,19.81880932,0,69.34752583,73.92,14.88260213,0.031039495,3.0580243440000032,0.0,0.0,0.0419999999999999,0.694,-0.880697377,0.881,32.83704373,0.958,61.91830746,0.67071861,0.178093895,0.197780222,0.4012758089999995,37.70639708,2931720.0,0.0,1.2,0.0,13080000.0,0.0,0,0,1,3223345.0
2928,URY,Uruguay,1998,97.23280334,14.05918918,6.823744871,0.03049068,0.071,9.743,40.521269,0.277,15259.072,24.461,18.39842188,2.481760979,23.4060789,10.81107031,0,56.14193478,74.029,14.17131312,0.007797091,4.638544412999998,0.0,0.0,0.0419999999999999,0.7650000000000001,-0.880697377,0.881,38.93620634,0.96,62.15588341,0.684920669,0.15665108,0.204827964,0.3272485340000006,35.6400154,2950218.0,0.0,2.303,0.0,21855470.0,0.0,0,0,1,3239280.0
2929,URY,Uruguay,1999,97.39511108,12.025463920000002,5.815251192,0.0305938699999999,0.07,9.669,43.5957665,0.273,14857.654,24.461,16.823961492000002,2.513174534,23.3221438,5.658688038999999,0,51.63717249,74.293,13.42543265,0.0147584729999999,9.732680729000002,0.0,0.0,0.0419999999999999,0.847,-0.880697377,0.881,45.96919441,0.96,64.12084288,0.715867817,0.155984268,0.181327552,0.3016588930000008,33.38644895,2967036.0,0.0,2.392,0.0,21073520.0,0.0,0,0,1,3254015.0
2930,URY,Uruguay,2000,97.6,11.001662950000002,5.9941938,0.03028881,0.064,9.504,45.09422693,0.3129999999999999,14512.002,23.806,15.625308962999998,2.544985533,22.04520372,4.763824727,0,47.54032969,74.693,12.5186631,0.0185114499999999,12.576900000000002,0.0,0.0,0.0419999999999999,0.929,-0.880697377,0.881,42.49692396,0.957,65.32225622,0.725854933,0.145897701,0.179612681,0.1933280839999991,36.71373815,2981294.0,0.0,2.24,0.0,19107200.0,0.0,0,0,1,3266206.0
2931,URY,Uruguay,2001,97.7,11.48136021,5.586703233,0.029868968,0.064,9.364,53.85388568,0.357,13944.419,24.965,15.12648342,2.54196763,21.93513374,4.359340652,0,50.11844875,74.987,12.67439435,0.00792617,15.8812,0.0,0.0,0.0419999999999999,0.8835,-0.639024409,0.881,43.20642136,0.961,65.91010289,0.725524783,0.13566342,0.181767076,0.2168778249999992,36.30951264,2991877.0,0.0,2.083,0.0,16788980.0,0.0,0,0,1,3274251.0
2932,URY,Uruguay,2002,97.8,15.29740541,7.529659045,0.029277036,0.064,9.522,70.51173827,0.27,12884.741,24.412,12.85776651,2.538953304,21.86232885,13.97247259,0,118.3799408,74.979,13.08012991,0.0241106989999999,15.6618,0.0,0.0,0.0419999999999999,0.8380000000000001,0.414496223,0.881,93.91507813,0.961,63.91984433,0.707080305,0.128835067,0.157526582,0.4545899769999995,40.02906731,2999790.0,0.0,2.079,0.0,18835740.0,0.0,0,0,1,3278867.0
2933,URY,Uruguay,2003,97.9,15.55934872,9.638783006,0.028825389,0.064,9.598,43.18654311,0.163,13020.705,25.537,12.45399331,2.535942554,23.09379441,19.37973017,0,58.94099583,75.086,14.87090944,0.04532308,15.1631,0.0,0.0,0.0419999999999999,0.7110000000000001,2.977010345,0.881,36.38129894,0.951,59.00932141,0.68236959,0.126649857,0.169960171,0.6323777340000003,51.75919958,3006420.0,0.0,1.55,0.0,16120000.0,0.0,0,0,1,3281186.0
2934,URY,Uruguay,2004,98.0,17.47799701,10.99679087,0.028714715,0.064,9.575,24.1933896,0.074,13659.936,25.744,14.1037537,2.532935381,22.43480581,9.157605075,0,23.67911417,75.319,14.90260843,0.103684077,18.2681,0.0,0.0,0.0419999999999999,0.591,3.704359882,0.881,12.3282787,0.96,56.27351928,0.683544993,0.112681322,0.190402612,0.8008950440000007,61.47668809,3013961.0,0.0,1.758,0.0,20041200.0,0.0,0,0,1,3283148.0
2935,URY,Uruguay,2005,98.0,18.09961907,8.745836743,0.028845351,0.049,9.336,22.47494307,0.353,14631.091,25.998,15.59897872,2.529931784,23.77533687,4.699277389999999,0,13.60952333,75.829,14.85246711,0.127580845,35.1492,0.0,0.002229468,0.0419999999999999,0.778,3.782100908,0.881,12.84458558,0.965,56.71269642,0.693174601,0.106181204,0.194529444,0.8065654860000002,58.87769633,3025580.0,0.0,2.93,0.0,34867000.0,0.0,0,0,1,3285771.0
2936,URY,Uruguay,2006,98.5,16.8754356,8.91384523,0.029164573,0.049,9.423,23.75193528,0.241,15205.129,26.184,17.06877995,2.54152894,22.8965222,6.397649744,0,9.25001575,75.888,14.54339075,0.1666444019999999,70.8316,0.0,0.003203507,0.0419999999999999,0.899,3.3866453300000003,0.881,1.7089111280000004,0.965,56.79311968,0.708267987,0.110295951,0.211070091,1.1234043859999998,61.97157452,3042284.9999999963,0.0,2.8,0.0,44240000.0,0.0,0,0,1,3289506.0
2937,URY,Uruguay,2007,98.7,17.25262388,8.499364189,0.02960135,0.049,9.326,23.02997259,0.21,16195.972,26.596,17.50704403,2.553179264,23.64404864,8.114645612,0,8.939703917,76.15,13.73514408,0.138069164,91.174,0.0,0.004221229,0.0419999999999999,0.8360000000000001,3.414892329,0.881,-1.246670585,0.965,56.87565017,0.702691913,0.112532839,0.212414637,1.2884212379999995,59.21044784,3063186.0,0.0,3.172,0.0,56144400.0,0.0,0,0,1,3295153.0
2938,URY,Uruguay,2008,98.8,16.3982293,9.168924036,0.03044522,0.049,9.35,27.16853395,0.2989999999999999,17336.199,24.987,19.49010643,2.563280344,22.76735131,7.877073747,0,12.4476125,76.275,14.94688285,0.100828008,106.227,0.0,0.003757591,0.0419999999999999,0.845,1.38162436,0.881,3.255414292,0.965,57.63982682,0.704393744,0.118876487,0.251380384,1.567981613999999,65.20809501,3086207.0,0.0,2.429,0.0,51737700.0,0.0,0,0,1,3302177.0
2939,URY,Uruguay,2009,99.1,18.18199001,7.886996096,0.0312621,0.0459999999999999,9.208,19.8647261,0.3049999999999999,17991.49,25.8,17.6053705,2.57118535,24.07940704,7.062218744,0,15.28484239,76.67,14.81860071,0.112282516,124.213,0.0,0.005013149,0.0419999999999999,0.7890000000000001,1.11882426,0.881,6.138784228,0.965,58.37415637,0.683837533,0.127099723,0.214649349,1.3467382719999996,53.39441927,3109292.0,0.0,2.01,0.0,47837999.99999999,0.0,0,0,1,3310091.0
2940,URY,Uruguay,2010,99.3,17.6715111,7.202064507,0.03208071,0.032,9.355,21.404036120000004,0.239,19289.101,27.013,18.94712043,2.579114676,24.52885572,6.69870887,0,10.32622218,76.691,13.52832362,0.094214432,133.707,0.0,0.0173337959999999,0.0419999999999999,0.825,1.80015012,0.881,4.330497689,0.963,58.24426907,0.67268014,0.126461044,0.224362478,2.0216988480000007,51.6990372,3130527.000000004,0.0,1.705,0.0,50297500.0,0.0,0,0,1,3318580.0
2941,URY,Uruguay,2011,99.2,18.01791545,8.829161999,0.03315204,0.032,9.563,21.97399051,0.2999999999999999,20190.139,25.995,19.27448566,2.600324631,22.70512024,8.092832063,0,9.781820742,76.614,12.73340431,0.102940115,143.002,0.0,0.0333775520000001,0.0419999999999999,0.957,1.8398316320000003,0.881,-0.085186936,0.963,58.29099015,0.669738114,0.133644536,0.23692888,1.4370949619999998,53.24703401,3147299.0,0.0,1.702,0.0,62293200.0,0.0,0,0,1,3326825.0
2942,URY,Uruguay,2012,99.6,13.43025376,8.121772485,0.034132604,0.032,9.555,22.17052919,0.1989999999999999,20820.127,25.505,21.99523755,2.621709108,22.86222893,8.097765806,0,11.19919216,76.691,12.17315682,0.09784191,149.771,0.0,0.0328611649999999,0.0419999999999999,0.7090000000000001,-0.114942178,0.881,1.632604089,0.963,59.33905195,0.684850872,0.127853528,0.253779441,1.1796264479999996,55.06115416,3160648.0,0.0,1.881,0.0,71854200.0,0.0,0,0,1,3335401.0
2943,URY,Uruguay,2013,99.6,15.02425999,7.616200627,0.035087209,0.032,9.458,24.37688152,0.229,21698.969,27.105,21.81845331,2.6432693,23.66924034,8.57513504,0,12.43406496,76.953,11.26622779,0.062735446,157.471,0.0,0.0356588039999996,0.05,0.8050000000000002,0.4188648229999999,0.881,3.151231219,0.957,59.10285628,0.680013657,0.138383269,0.241765141,1.2913804360000007,49.71784647,3174205.0,0.0,2.092,0.0,66525600.0,0.0,0,0,1,3345337.0
